id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
472553,Zoo,Family-War-History,en,Young Tom and his misfit friends fight to save 'Buster' the baby elephant during the German air raid bombings of Belfast in 1941.,0.25219259520866444,Ripple World Pictures-Wee Buns,2018-06-08,0.05970147850300714,0.0024386180068720537,0.4271844660194174,The true story of a larger than life friendship,0.5918367346938777,0.04953219592735277,Art Parkinson-Emily Flain-Toby Jones-Ian O'Reilly-Ian McElhinney-Penelope Wilton-James Stockdale-Damian O'Hare-Amy Huberman-Stephen Hagan-Lalor Roddy-Frank Cannon-Michael Stuart-Maggie Cronin-Donncha Crowley-Pauline Hutton-Colin Carnegie-Seamus O'Hara-Ciaran Nolan-Geraldine McAlinden-Glen Nee-Charlie Bonner-Shane McCaffrey-Clare McMahon-Oliver Wilson-Corey Millar-Barry Ward-Gary Walker-Paul Clancey-Donna Mariea Vaughan-Clíodhna McGoldrick-Noah Balmer-Sarah McKnight-Simon Finlay-Andrew McNeill-Alan Watts-Thomas McQuillan,world war ii-zoo-elephant-northern ireland-based on true story-belfast north ireland-air raid-1940s-children in wartime,/tUlO39EcZzPlKS4JOhlUansgKFJ.jpg,/7b9YkqtVP8GWoksyzPgB08EcK5i.jpg,6537-368031-315635-2454-772-195589-49026-771-429617
339927,Kevin Hart: What Now?,Comedy,en,Comedian Kevin Hart performs in front of a crowd of 50000 people at Philadelphia's outdoor venue Lincoln Financial Field.,0.25219259520866444,Universal Pictures-HartBeat Productions,2016-10-14,0.14776118130986837,0.24836819980995198,0.4271844660194174,The comedy event of the year.,0.5510204081632654,0.11942762795817281,Kevin Hart-Halle Berry-Don Cheadle-Ed Helms-David Meunier-Peter Mensah-Joey Wells,stand-up comedy-reenactment,/lFg4tx0jAYkgrcm1bPBlM0FbQvH.jpg,/d4pIsjOiPz8CUhkBCXFJVxSwNDY.jpg,181330-27866-42189-74510-592136-762511-440767-494368-505159-449674-508933-331313-257091-367735-12657-213681-9981-323675-222899-302699-9298
7211,Dan in Real Life,Comedy-Romance-Drama,en,Advice columnist Dan Burns is an expert on relationships but somehow struggles to succeed as a brother a son and a single parent to three precocious daughters. Things get even more complicated when Dan finds out that the woman he falls in love with is actually his brother's new girlfriend.,0.25219259520866444,Touchstone Pictures-Focus Features-Jon Shestack Productions,2007-10-26,0.3731343190020047,0.7206288278961112,0.44660194174757273,Something's happening to Dan. It's confusing. It's awkward. It's family.,0.5510204081632654,0.561915244909191,Steve Carell-Juliette Binoche-Dane Cook-Dianne Wiest-John Mahoney-Emily Blunt-Alison Pill-Britt Robertson-Marlene Lawston-Norbert Leo Butz-Amy Ryan-Jessica Hecht-Frank Wood-CJ Adams-Henry Priest Miller-Amy Landecker-Matthew Morrison-Willa Cuthrell-Tuttleman-Shana Carr-Lucas Hedges-John Franchi-Sondre Lerche-Felipe Dieppa,bookshop-daughter-relationship-widower-shore-advice columnist-single father-duringcreditsstinger,/wJkkkG4ditqNzlua0oJzoaICGiz.jpg,/uAa5bEEQvLxAqbKcOk9rGPLkZrJ.jpg,840119-4964-9870-12797-9722-2698-9541-88005-12182-12556-1819-9955-11665-1901-9043-38778-19899-8390-11355-8346-22897
157820,Mood Indigo,Drama-Fantasy,fr,A woman suffers from an unusual illness caused by a flower growing in her lungs.,0.25213373359232444,Brio Films-SCOPE Invest-SCOPE Pictures-StudioCanal-Anton Capital Entertainment-France 2 Cinéma-Canal+-Ciné+-France Télévisions-Hérodiade-Eurimages,2013-01-10,0.23941446625991739,0.10982211868775876,0.7572815533980581,,0.48979591836734715,0.3164556962025316,Romain Duris-Audrey Tautou-Gad Elmaleh-Omar Sy-Aïssa Maïga-Charlotte Le Bon-Sacha Bourdo-Philippe Torreton-Vincent Rottiers-Laurent Lafitte-Natacha Régnier-Zinedine Soualem-Alain Chabat-Marina Rozenman-Wilfred Benaïche-Tilly Scott Pedersen-Kid Creole-Laura Cieplik-Joana Morais,,/y41mndWYov3oPSZdHUtyjEdALvF.jpg,/rqPehvtSbAbMQfYCy2spmPUGUNf.jpg,62723-1555-136294-206408-6691-19100-1826-190880-146375-269148-283726-520725-89899-81342-173185-66129-41211-300-273169-152780-377275
939,The Jazz Singer,Drama-Music,en,A young Jewish man is torn between tradition and individuality when his old-fashioned family objects to his career as a jazz singer. This is the first full length feature film to use synchronized sound and is the original film musical.,0.25213373359232444,Warner Bros. Pictures,1927-10-06,0.006298492631320785,0.027362588919502724,0.35922330097087374,"Hear him sing Mammy, Toot Toot Tootsie, My Gal Sal, Mother I Still Have You.",0.48979591836734715,0.08365437534397359,Al Jolson-May McAvoy-Warner Oland-Eugenie Besserer-Otto Lederer-Robert Gordon-Richard Tucker-William Demarest-Myrna Loy-John Miljan-Roscoe Karns-Anders Randolf-Walter Rodgers-Will Walling-Ena Gregory-Yossele Rosenblatt-Nat Carr-Ernest Belcher-Neely Edwards-Audrey Ferris-Leon Holmes-Jane Arden-Ty Parvis-Fred Warren-Carolynne Snowden-Violet Bird-Joseph Green-Claire Delmar-Seymour Kupper-Mary Grace Larsen-Margaret Oliver-Marie Stapleton,new york city-san francisco california-dancer-parent child relationship-generations conflict-jewish life-jewish ghetto-black and white,/ruQGTDWt6aVzLPfr0uPm3KjQK3b.jpg,/oBNJAxtRdqa7xfhRc6LRk7AMnaa.jpg,5698-159896-88013-85221-618-19354-25768-643-17687-780-775-42641-1994-3080-10907-14696-42536-143-962-19-100246
43089,Roadgames,Horror-Mystery-Thriller,en,A truck driver plays a cat-and-mouse game with a mysterious serial killer in a van who lures young female hitchhiker victims on a desolate Australian highway.,0.25213373359232444,Essaness Pictures-The Australian Film Commission-Film Victoria-West Australian Film Council-Greater Union Organisation (GUO)-Quest Productions,1981-02-27,0.026119388449543108,0.0010523971468301922,0.4757281553398057,On the world's loneliest highway it's not a game - it's murder!,0.5606122448979592,0.07044578976334617,Stacy Keach-Jamie Lee Curtis-Marion Edward-Grant Page-Thaddeus Smith-Steve Millichamp-Alan Hopgood-John Murphy-Bill Stacey-Robert Thompson-Ed Turley-Angelica La Bozzetta-Colin Vancao-Paul Harris-Rochelle Harris-Tony Bishop-Abbe Holmes-Carole-Ann Aylett-Killer-Les James-Tom Ryan,australia-truck-serial killer-hitchhiker-cult film-truck driver,/mfjaQ8teYisaXKC1XjhqI3H78u6.jpg,/xR63nhI1jTYsZfoSrzULnz9aQxA.jpg,
223485,Slow West,Western-Action-Thriller-Drama,en,In the Old West a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated.,0.25207487197598444,New Zealand Film Commission-Film4 Productions-See-Saw Films-DMC Film,2015-05-15,0.02985073178881689,0.0024109923055107476,0.3106796116504854,Wanted Dead or Dead,0.5918367346938777,0.4826637314254265,Michael Fassbender-Kodi Smit-McPhee-Ben Mendelsohn-Caren Pistorius-Rory McCann-Eddie Campbell-Brooke Williams-Alex MacQueen-Kalani Queypo-Madeleine Sami-Tawanda Manyimo-David T. Lim-Jeffrey Thomas-Hayden Frost-Kieran Charnock-Michael Whalley-Brian Sergent-Edwin Wright-Ken Blackburn-Karl Willetts-Stuart Martin-Stuart Bowman-Andy McPhee-Andrew Robertt-Aaron McGregor,fire-bounty hunter-shotgun-horseback riding-horse-cabin-frontier-outlaw-flashback-rifle-unrequited love-death of father-native american-shootout-search-accidental death-ireland-drinking-pursuit-flaming arrow-dream sequence,/j3PmbRZvf5KpNbapSjn8b0CpD6a.jpg,/36N1oJV4XHLR9Ajzc2MIJECjwnd.jpg,876572-264656-225728-171372-266285-294963-171274-252512-321697-203-84332-246741-146015-188166-252178-308369-338766-10360-241239-319075-273481
59210,The Mother,Drama-Romance,en,A grandmother has a passionate affair with a man half her age who is also sleeping with her daughter.,0.25207487197598444,Unknown,2003-11-14,0.037313418467364454,0.011179221532361977,0.5825242718446602,It can take a lifetime to feel alive.,0.48979591836734715,0.023115024766097964,Anne Reid-Daniel Craig-Peter Vaughan-Steven Mackintosh-Cathryn Bradshaw-Anna Wilson-Jones-Danira Gović-Izabella Telezynska-Oliver Ford Davies-Jonah Coombes,parent child relationship-love affair-older woman younger man relationship,/kMwUYz8sxwRX5sNo7LGrWo3584s.jpg,/nKg5kyHwYzJU7US64unJfCkjQEd.jpg,
253331,Black or White,Drama,en,A grieving widower is drawn into a custody battle over his granddaughter whom he helped raise her entire life.,0.2519865795514745,Treehouse Pictures,2014-09-06,0.13432834528848275,0.22701683721774898,0.6699029126213591,There's more to family than what you see.,0.6122448979591838,0.17391304347826086,Kevin Costner-Jillian Estell-Jennifer Ehle-Gillian Jacobs-Octavia Spencer-Bill Burr-Joe Chrest-Indigo-Mpho Koaho-Angela Jones-Anthony Mackie-Paula Newsome-David Jensen-John McConnell-Lindsey G. Smith-André Holland-Ireyon Johnson-Janeline Hayes-Bertha Bindewald-Ernest Wells-Joseph Fischer-Robert Larriviere-Lily Costner-Mark Kroner-Lola Phillips-Janet Lynn Carey-Sadarias Harrell-Kenneth Kynt Bryan-Ronnie Hooks-Claire McReynolds,grieving widower-widower,/hOxxudUwgh5KGC7LtxDCkkwn1YP.jpg,/e8qzqjhJCHkQOmIL4ZvUN7teCcj.jpg,284293-196867-18240-150689-264644-262500-381284-190859-207703-62177-177572-321612-150540-597
13075,Sherrybaby,Drama,en,After serving time in prison former drug addict Sherry Swanson returns home to reclaim her young daughter from family members who have been raising the child. Sherry's family especially her sister-in-law doubt Sherry's ability to be a good mother and Sherry finds her resolve to stay clean slowly weakening.,0.2517805638942845,Big Beach-Elevation Filmworks-Red Envelope Entertainment,2006-09-08,0.02985073178881689,0.006554447594791727,0.4271844660194174,No one makes it alone,0.5102040816326531,0.057237204182718764,Maggie Gyllenhaal-Brad William Henke-Sam Bottoms-Giancarlo Esposito-Bridget Barkan-Ryan Simpkins-Kate Burton-Rio Hackford-Danny Trejo-Michelle Hurst-Sandra Rodríguez-Anna Simpson-Caroline Clay-Stephen Peabody-Michael Dillon-Helen Coxe-Jayden Vargas-Misha Gonz-Cirkl-Collin Christopher-Cathy Haase-Rose Pasquale-J.D. Jackson-Judy Malka-Martin Pfefferkorn-Steven G. Smith II-Allie Woods,new jersey-ex-con-heroin addict-woman director-mother daughter relationship,/j97X0h6JTN4owVc4le7fOUj54Rx.jpg,/pDRXjQ532gFVJWErdmhjvbMVLgq.jpg,6641-13991-2800-395932-332321-56115-156682-18618-46329-14641-62752-424645-25896-10104-21954-18222-44191-46498-18113-47407-19213
18841,The Lost Skeleton of Cadavra,Comedy-Horror-Science Fiction,en,A dedicated scientist aided by his clueless wife rolls up his shirt sleeves and tries to save the world from a radioactive monster curious space aliens an evil scientist and a crabby skeleton.,0.25172170227794455,Fragmighty-Transom Films-Valenti Entertainment-TriStar Pictures,2001-09-12,0.0005970000089104479,0.0015082159572533894,0.3689320388349514,No One Can Stand Its Mental Power!,0.5102040816326531,0.03962575674188222,Fay Masterson-Andrew Parks-Susan McConnell-Brian Howe-Jennifer Blaire-Dan Conroy-Robert Deveau-Darrin Reed-Larry Blamire,skeleton-monster-mutant-alien life-form,/nGUjqu7DotLx6yfakAeqaj8D1FO.jpg,/3oS3h14rd7NjjkNcBydVIzrQuYm.jpg,
16933,They Drive by Night,Crime-Drama-Thriller,en,Joe and Paul Fabrini are Wildcat or independent truck drivers who have their own small one-truck business. The Fabrini boys constantly battle distributors rivals and loan collectors while trying to make a success of their transport company.,0.25160397904526455,Warner Bros. Pictures,1940-07-26,0.008044761314100915,0.016796415903597435,0.41747572815533973,No picture in 1940 will have bigger thrills!,0.6326530612244899,0.048981838194826634,George Raft-Ann Sheridan-Ida Lupino-Humphrey Bogart-Gale Page-Alan Hale-Roscoe Karns-John Litel-George Tobias-Eddie Acuff-William Bendix-Marie Blake-Chet Brandenburg-Eddy Chandler-Richard Clayton-Joyce Compton-Alan Davis-Joe Devlin-Demetris Emanuel-Frank Faylen-Eddie Fetherston-Pat Flaherty-Bess Flowers-Brenda Fowler-Sol Gorss-Jesse Graves-Mack Gray-William Haade-Charles Halton-John Hamilton-Phyllis Hamilton-Carl Harbaugh-George Haywood-Oscar 'Dutch' Hendrian-Howard Hickman-Al Hill-J. Anthony Hughes-Paul Hurst-Claire James-Michael Jeffers-Dorothea Kent-Mike Lally-Vera Lewis-George Lloyd-Wilfred Lucas-Frank Mayo-Matt McHugh-Edmund Mortimer-Jack Mower-Henry O'Neill-Pedro Regas-John Ridgely-Ralph Sanford-Cliff Saum-Harry Semels-Charles Sherlock-Charles Sullivan-Don Turner-Dorothy Vaughan-Max Wagner-Billy Wayne-Dick Wessel-Frank Wilcox-Norman Willis-Charles C. Wilson-Tom Wilson-Jack Wise-Lillian Yarbo,film noir-hitchhiker-truck driver,/uF0X3IMhPIFgbwzlbayUsj4I6Tc.jpg,/4rd9SUlamdxZlLkCBl6A1z24L4e.jpg,
441,Human Nature,Drama-Comedy,en,A philosophical burlesque Human Nature follows the ups and downs of an obsessive scientist a female naturalist and the man they discover born and raised in the wild. As scientist Nathan trains the wild man Puff in the ways of the world - starting with table manners - Nathan's lover Lila fights to preserve the man's simian past which represents a freedom enviable to most.,0.25151568662075463,Fine Line Features-Senator Film-Beverly Detroit-StudioCanal-Partizan-Good Machine,2001-09-12,0.08955222521719738,0.01683851221043371,0.4271844660194174,In the Interest of Civilization … Conform.,0.44795918367346943,0.10676940011007155,Tim Robbins-Patricia Arquette-Rhys Ifans-Miranda Otto-Robert Forster-Mary Kay Place-Miguel Sandoval-Toby Huss-Peter Dinklage-Rosie Perez-Ken Magee-Sy Richardson-David Warshofsky-Hilary Duff-Stanley DeSantis-Bobby Harwell-Daryl Anderson-Bobby Pyle-Chase MacKenzie Bebak-Anthony Winsick-Mary Portser-Laura Grady-Angela Little-Deborah Ferrari-Jeremy Kramer-Nancy Lenehan-Juan Canopii,individual-human evolution-philosophy-sexuality-mentally disabled-experiment-professor-mouse-civilization-sapient-ethologist-kaspar-hauser-syndrom-zoo-arts and culture-small person-forest-author-hair-disabled,/8FlxH4q1plGzdoJmK2VHgap3Ly7.jpg,/kz0xtrWKisCEOPB2qdiSWOUigkd.jpg,23210-300-4912-1599-492-624484-2757-14553-4953-10307-659-10035-8765-4960-38251-11044-339-17609-1429-291270-1850
30924,Motel Hell,Comedy-Horror,en,"""Meat is meat and man's gotta eat!"" That was always granny's philosophy. And that's the way folks still think over at the Motel Hello where Farmer Vincent mixes up his special blend of smoke meats. Heck everybody in the county just loves Farmer Vincent's sausages and hams -- there's nothin' quite like 'em. But pray tell what's that we've heard about strangers just disappearing after passing by Vincent's motel? And what are those odd things planted in Vincent's ""secret garden"" that he tends to only at night?",0.2514862558125846,United Artists-Camp Hill,1980-08-14,0.044776105145912015,0.06675071404808063,0.4854368932038834,It takes all kinds of critters to make Farmer Vincent fritters!,0.40816326530612257,0.10676940011007155,Rory Calhoun-Paul Linke-Nancy Parsons-Nina Axelrod-Wolfman Jack-Elaine Joyce-Monique St. Pierre-John Ratzenberger-Gwil Richards-Toni Gilman-Margot Hope-Rosanne Katon-Dick Curtis-E. Hampton Beagle-Everett Creach-Michael Melvin-Marc Silver-Victoria Hartman,gore-b movie-slasher-sunshine coast,/xwvpP8YjFJJYIp4CAG8dUiguCuh.jpg,/fs56yURwBoqsY12zjNGVkos3E6B.jpg,14240
15259,Breakin',Music-Comedy-Drama-Romance,en,A struggling young dancer joins forces with two breakdancers and together they become a street sensation.,0.25145682500441463,Metro-Goldwyn-Mayer-Cannon Group-Golan-Globus Productions,1984-01-10,0.01791043310314079,0.40709976525836417,0.3689320388349514,Push it to pop it! Rock it to lock it! Break it to make it!,0.6122448979591838,0.060539350577875614,Lucinda Dickey-Adolfo Quinones-Michael Chambers-Ben Lokey-Christopher McDonald-Phineas Newborn III-Ice-T-Lisa Freeman-André Landzaat-Teresa Kelly-Bea Silvern-Jean-Claude Van Damme-Eb Lottimer-Taco Falcon-Peter Bromilow-Eleanor Zee-Ric Mancino-Donald DeNoyer-Lela Rochon,dancing-street gang-rap music-hip-hop-breakdance-ghetto-dance battle-spandex-breakdancing,/tNIIBIGhBwVDZlVIsaPxkd6zi7X.jpg,/nbEtwN5QdyutIgLpnvukXQXfLFO.jpg,17464
31175,Soul Kitchen,Drama-Comedy,de,In Hamburg German-Greek chef Zinos unknowingly disturbs the peace in his locals-only restaurant by hiring a more talented chef.,0.2513391017717347,Pyramide Productions-Corazón International-Dorje Film-NDR,2009-09-09,0.05970147850300714,0.1911607816661154,0.4563106796116504,,0.6326530612244899,0.23720418271876717,Adam Bousdoukos-Birol Ünel-Moritz Bleibtreu-Anna Bederke-Pheline Roggan-Dorka Gryllus-Wotan Wilke Möhring-Lucas Gregorowicz-Demir Gökgöl-Cem Akin-Marc Hosemann-Catrin Striebeck-Uğur Yücel-Udo Kier-Monica Bleibtreu-Jan Fedder-Maria Ketikidou-Hendrik von Bültzingslöwen-Bernd Gajkowski-Herma Koehn-Markus Imboden-Gustav-Peter Wöhler-Zarah Jane McKenzie-Peter Lohmeyer-Philipp Baltus-Peter Jordan-Till Huster-Francesco Fiannaca-Simon Görts-Lars Rudolph,,/7fKdVHRuSELtpIBflUbVKhGdm8c.jpg,/tzCBj6duyr0h3Y2SACNprdL5WsB.jpg,1583-363-61799-11663-582-359156-60243-1422-338-233063-7735-194-62215-7345-9428-187-186-115-83666-9602-45317
266639,Jem and the Holograms,Fantasy-Music-Family,en,As a small-town girl catapults from underground video sensation to global superstar she and her three sisters begin a one-in-a-million journey of discovering that some talents are too special to keep hidden. Four aspiring musicians will take the world by storm when they see that the key to creating your own destiny lies in finding your own voice.,0.2513391017717347,Blumhouse Productions-Chu Studios-SB Projects,2015-10-22,0.07462685186010226,0.0245598589066503,0.6504854368932038,Every generation needs a voice,0.3673469387755103,0.19207484865162353,Aubrey Peeples-Stefanie Scott-Hayley Kiyoko-Aurora Perrineau-Ryan Guzman-Molly Ringwald-Juliette Lewis-Isabella Kai-Barnaby Carpenter-Jason Kennedy-Nathan Moore-Justin Alastair-Mischke Butler-Samantha Newark-Christopher Scott-Marcei A. Brown-Jackie Tohn-Ken Baker-Britta Phillips-Phillip Chbeeb-Nicholas Stewart-Kelsey Landers-Jessica Keller-Ryan Hansen-Quddus-Christy Marx-Hana Mae Lee-Katie Findlay-Eiza González-Kesha-Alicia Keys-Chris Pratt-Dwayne Johnson-Jimmy Fallon-Nicholas Braun,secret identity-friendship-singer-fame-orphan-rock band-duringcreditsstinger-sister sister relationship,/7UiDWxXzpZSh8e3EJKYWyM88qb6.jpg,/ac66kDI6hscMGW25Y1f5qSZn9p8.jpg,407655-278774-63710-254470-352492-50479-243683-13836-382399-15157-457262-68817-272693-85446-65218-35558-8328-38303-74018-10735-10028
11022,Narc,Crime-Drama-Thriller-Mystery,en,When the trail goes cold on a murder investigation of a policeman an undercover narcotics officer is lured back to the force to help solve the case.,0.25130967096356466,Paramount-Lions Gate Films-Cruise/Wagner Productions,2002-01-14,0.09701491189574495,0.1329585120268938,0.5145631067961165,,0.6026530612244899,0.23004953219592733,Jason Patric-Ray Liotta-Chi McBride-Krista Bridges-John Ortiz-Busta Rhymes-Richard Chevolleau-Alan van Sprang-Anne Openshaw-Tony De Santis-Lloyd Adams-Lina Giornofelice-Alan C. Peterson-Bishop Brigante-Stacey Farber-Paulino Nunes-Dan Leis-Mallory James Mahoney-Booth Savage-Thomas Patrice-Garry Robbins-Lilette Wiens-Mauricio Rodas-Carson Durven-Kevin Rushton-Karen Robinson-Donna Croce,child abuse-police brutality-undercover-drug addiction-assertion-investigation-cover-up-murder-beating-internal affairs-detroit michigan-drug overdose-narcotics cop-police shootout-neo-noir,/uGHFyVdMQKvIXlsLAoXa5nOUGF.jpg,/gf7qLVxut4hmWMc6ayE3GcuIuUL.jpg,10851-2832-9481-380-322-1637-954-103-197-187-75780-44214-101-180-769-77-146233-78-141-240-274
13950,All About the Benjamins,Action-Adventure-Comedy,en,Bucum Jackson (Cube) is a bounty hunter with a lot of attitude and no interest in taking on a partner. Working at Martinez Bail Bonds Jackson has unorthodox methods of tracking down low-life criminals but they work and one day he hopes to become his own boss and open up his own private investigation firm. Reggie Wright (Epps) is a slippery con artist who is avoiding the law and Jackson. During a cat and mouse chase the two stumble on a multi-million dollar diamond heist. Hiding from Jackson Wright finds himself in the thieves' getaway van and ends up having to escape from them after they discover their booty is fake much to the displeasure of their ruthless boss (Flanagan). When Wright meets up with his girlfriend (Mendes) he discovers that his recently purchased lottery ticket is the sole winner of $60 million. Unfortunately his wallet which held the ticket was left in the thieves' van so he persuades Jackson to help him get it back.,0.25128024015539463,New Line Cinema,2002-03-08,0.20895521207395837,0.268184310091836,0.41747572815533973,Money can make people do funny things.,0.44897959183673486,0.07705008255365987,Ice Cube-Mike Epps-Tommy Flanagan-Carmen Chaplin-Eva Mendes-Anthony Michael Hall-Oscar Isaac-Roger Guenveur Smith-Tony Ward-Dominic Chianese Jr.-Valarie Rae Miller-Anthony Giaimo-Jeff Chase-Gino Salvano-Antoni Corone-Bob Carter-Shad Moss-Jodi Lyn Brockton-Barbara Barron-Evelyn Brooks,sexuality-autograph-underwear-painting-safe-sexual attraction-motorcycle-juvenile delinquent-stoner-music store-hand on crotch-raised middle finger-employer employee relationship-cupcake-twenty something-money bag-sidewalk-storem,/sO7IpJHjZBGLevi8Ozj9EsAUw5h.jpg,/3Z9n1DjfYzvknQvoLLkMCvQsSxz.jpg,10634
4927,Edge of Seventeen,Comedy-Drama-Romance,en,1984 Sandusky Ohio. A naive 17-year-old navigates heartbreak and self-expression as he explores his sexuality.,0.25125080934722466,Luna Pictures-Blue Streak Films,1998-05-14,0.022388045110269327,0.009163839794421843,0.5048543689320388,,0.5510204081632654,0.047330764997248205,Chris Stafford-Tina Holmes-Andersen Gabrych-John Eby-Stephanie McVay-Lea DeLaria-Antonio Carriero-Jason Lockhart-Tony Maietta-Jeff Fryer-Kevin Joseph Kelly-Mark Gates-Stevie Reese Desmond-Barbie Marie-Craig H. Shepherd-Doug Million-Clay Van Sickle-Jimmy Mack-Justin Leach-Jeffrey Abramson-Don Mitri-Mike Roth-Adam Penton-Tal Ben-David-Dina Ansden-Karen Brooks-Shannon Constantine-Edd Martin-Gregg Long-Ryan Florio-Twiggy Morgan-Frank Klingshin-Dominic Carrion-Khalid Abdelrasoul-Sally Law-Jarred J. Nichols-Jay Warshak-Diva Delaria-Foley-Jason Griffith,ohio-high school-male homosexuality-gay interest-coming of age-summer-teenage love-amusement park-lgbt-lgbt teen-autobiographical-1980s-gay,/vIVVXUG2l8rb8xvhXJazPV6yyrw.jpg,/6lQWmPG3rlurEjiO5VGMwoW0Hj1.jpg,24584-901944-880728-502416-299537
22377,The Green Berets,War-Drama,en,Col. Mike Kirby picks two teams of crack Green Berets for two missions in South Vietnam. The first is to strengthen a camp that is trying to be taken by the enemy. The second is to kidnap a North Vietnamese General.,0.25122137853905463,Batjac Productions,1968-07-04,0.10447759857429251,0.11576483327568243,0.8737864077669901,A special force in a special kind of hell!,0.3877551020408164,0.07649972482113374,John Wayne-David Janssen-George Takei-Jack Soo-Jim Hutton-Bruce Cabot-Aldo Ray-Raymond St. Jacques-Patrick Wayne-Luke Askew-Irene Tsu-Edward Faulkner-Mike Henry-Walter Soo Hoo-Chuck Roberson,vietnam war-green beret,/c5WG23iqf3RakGOTjZnBATbYM1f.jpg,/691aKLmln9XRXHI85lMZRK4SnV9.jpg,9289-17538-17529-301-30708
45964,When a Stranger Calls,Horror-Thriller-Drama,en,A psychopathic killer terrorizes a babysitter then returns seven years later to menace her again.,0.25122137853905463,Melvin Simon Productions-Columbia Pictures,1979-10-26,0.022388045110269327,0.2631019072026486,0.43689320388349506,...Fear is the Message!,0.4677551020408163,0.12548156301596036,Carol Kane-Charles Durning-Colleen Dewhurst-Tony Beckley-Rutanya Alda-Carmen Argenziano-Kirsten Larkin-Ron O'Neal-Heetu-Rachel Roberts-Michael Champion-William Boyett-Joseph Reale-Ed Wright-Louise Wright-Carol Tillery Banks-Dennis McMullen-Wally Taylor-John Tobyansen-Sarah Dammann-Richard Bail-Steven Anderson-Lenora May-Randy Holland-Trent Dolan-Frank DiElsi-Arell Blanton-DeForest Covan-Charles Boswell-Dick Warlock-Cheryl Wilson,babysitter-phone call,/mdhpKVuuNZcc9noZzYXruxeIxdJ.jpg,/3dK12SaczU7Tf8btq7K2F5HQg6F.jpg,21635-10868-9605-246355-1061422-13762-13555-16938-28153-15714-28941-33107-39859-30554-28377-11281-10014-4488-823754-948-10585
239573,Unfinished Business,Comedy,en,A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives.  But what began as a routine business trip goes off the rails in every imaginable – and unimaginable – way including unplanned stops at a massive sex fetish event and a global economic summit.,0.25113308611454466,Studio Babelsberg-Regency Enterprises-Escape Artists-New Regency Pictures,2015-03-05,0.522388052572956,0.1518756030559056,0.37864077669902907,Best business trip ever.,0.3265306122448982,0.38745184369840396,Vince Vaughn-Dave Franco-Sienna Miller-Tom Wilkinson-James Marsden-June Diane Raphael-Nick Frost-Ella Anderson-Anastasia Sanidopoulos Mousis-Melissa McMeekin-David C. Bunners-Frowin Wolter-Britton Sear-Kasia Malinowska-Michael Krabbe-Uwe Ochsenknecht-Rainer Reiners-John Franchi-Jil Funke-Bonita Friedericy-Clement von Franckenstein-Jeffrey Corazzini-Susan Garibotto-David Brückner-Noelle Trudeau-Rebecca Olejniczak,europe-business trip,/eVWVZf3fkx9eNqbHyn9xNlmC2h4.jpg,/322Ha7eo5eCdtEkrYaVWeglLnsJ.jpg,257091-252838-243938-238215-256961-227159-238713-239678-284536-80035-168530-188222-245706-193893-268238-271718-241554-243940-256591-51540-228967
34769,Defendor,Drama-Action-Comedy-Crime,en,A crooked cop a mob boss and the young girl they abuse are the denizens of a city's criminal underworld. It's a world that ordinary Arthur Poppington doesn't understand and doesn't belong in but is committed to fighting when he changes into a vigilante super-hero of his own making Defendor. With no power other than courage Defendor takes to the streets to protect the city's innocents.,0.2510153628818647,Alliance Films-Darius Films-Insight Film Releasing,2009-09-12,0.05223879182445958,0.0004679109745619174,0.4757281553398057,An unexpected hero will rise.,0.5306122448979594,0.26197028068244355,Woody Harrelson-Kat Dennings-Elias Koteas-Sandra Oh-Clark Johnson-Michael Kelly-Kristin Booth-Lisa Ray-Alan C. Peterson-Tony Nappo-David Gardner-Bryan Renfro-Charlotte Sullivan-Tatiana Maslany-Ron White-Graham Abbey-Max Dreesen-Matt Gordon-James Preston Rogers-Michael Cram-Lyriq Bent-Peter Stebbings-Dakota Goyo-John Paul Ruttan,crime fighter-delusion-superhero,/a1ce5xYYkwSCqIHh0nGKnh7Zs7Q.jpg,/zBaD77QHVJNp9FFlPPwjTZLH2N.jpg,10313-8054-40805-34544-22947-44912-35791-4944-7737-2118-9509-187-20504-22538-20526-23483-17654-51876-10528-1858-12155
